hr,body_battery,timestamp_gmt_ms,moving_s,time_s,elapsed_s,dist_m,timestamp_utc
104.0,73.0,1753267528000.0,0.0,1860.0,1860.0,0.0,2025-07-23 10:45:28+00:00
102.0,73.0,1753267529000.0,0.0,1861.0,1861.0,0.0,2025-07-23 10:45:29+00:00
103.0,73.0,1753267532000.0,0.0,1864.0,1864.0,0.0,2025-07-23 10:45:32+00:00
104.0,73.0,1753267533000.0,0.0,1865.0,1865.0,0.0,2025-07-23 10:45:33+00:00
105.0,73.0,1753267534000.0,0.0,1866.0,1866.0,0.0,2025-07-23 10:45:34+00:00
106.0,73.0,1753267535000.0,0.0,1867.0,1867.0,0.0,2025-07-23 10:45:35+00:00
107.0,73.0,1753267536000.0,0.0,1868.0,1868.0,0.0,2025-07-23 10:45:36+00:00
108.0,73.0,1753267537000.0,0.0,1869.0,1869.0,0.0,2025-07-23 10:45:37+00:00
109.0,73.0,1753267538000.0,0.0,1870.0,1870.0,0.0,2025-07-23 10:45:38+00:00
110.0,73.0,1753267539000.0,0.0,1871.0,1871.0,0.0,2025-07-23 10:45:39+00:00
111.0,73.0,1753267540000.0,0.0,1872.0,1872.0,0.0,2025-07-23 10:45:40+00:00
112.0,73.0,1753267541000.0,0.0,1873.0,1873.0,0.0,2025-07-23 10:45:41+00:00
113.0,73.0,1753267543000.0,0.0,1875.0,1875.0,0.0,2025-07-23 10:45:43+00:00
114.0,73.0,1753267546000.0,0.0,1878.0,1878.0,0.0,2025-07-23 10:45:46+00:00
115.0,73.0,1753267550000.0,0.0,1882.0,1882.0,0.0,2025-07-23 10:45:50+00:00
119.0,73.0,1753267551000.0,0.0,1883.0,1883.0,0.0,2025-07-23 10:45:51+00:00
124.0,73.0,1753267552000.0,0.0,1884.0,1884.0,0.0,2025-07-23 10:45:52+00:00
127.0,73.0,1753267553000.0,0.0,1885.0,1885.0,0.0,2025-07-23 10:45:53+00:00
128.0,73.0,1753267554000.0,0.0,1886.0,1886.0,0.0,2025-07-23 10:45:54+00:00
129.0,73.0,1753267556000.0,0.0,1888.0,1888.0,0.0,2025-07-23 10:45:56+00:00
130.0,73.0,1753267557000.0,0.0,1889.0,1889.0,0.0,2025-07-23 10:45:57+00:00
131.0,73.0,1753267558000.0,0.0,1890.0,1890.0,0.0,2025-07-23 10:45:58+00:00
130.0,73.0,1753267561000.0,0.0,1893.0,1893.0,0.0,2025-07-23 10:46:01+00:00
129.0,73.0,1753267566000.0,0.0,1898.0,1898.0,0.0,2025-07-23 10:46:06+00:00
130.0,73.0,1753267567000.0,0.0,1899.0,1899.0,0.0,2025-07-23 10:46:07+00:00
129.0,73.0,1753267568000.0,0.0,1900.0,1900.0,0.0,2025-07-23 10:46:08+00:00
128.0,73.0,1753267572000.0,0.0,1904.0,1904.0,0.0,2025-07-23 10:46:12+00:00
126.0,73.0,1753267573000.0,0.0,1905.0,1905.0,0.0,2025-07-23 10:46:13+00:00
123.0,73.0,1753267574000.0,0.0,1906.0,1906.0,0.0,2025-07-23 10:46:14+00:00
123.0,73.0,1753267575000.0,0.0,1907.0,1907.0,0.0,2025-07-23 10:46:15+00:00
124.0,73.0,1753267582000.0,0.0,1914.0,1914.0,0.0,2025-07-23 10:46:22+00:00
125.0,73.0,1753267583000.0,0.0,1915.0,1915.0,0.0,2025-07-23 10:46:23+00:00
123.0,73.0,1753267584000.0,0.0,1916.0,1916.0,0.0,2025-07-23 10:46:24+00:00
122.0,73.0,1753267585000.0,0.0,1917.0,1917.0,0.0,2025-07-23 10:46:25+00:00
123.0,73.0,1753267586000.0,0.0,1918.0,1918.0,0.0,2025-07-23 10:46:26+00:00
124.0,73.0,1753267587000.0,0.0,1919.0,1919.0,0.0,2025-07-23 10:46:27+00:00
125.0,73.0,1753267588000.0,0.0,1920.0,1920.0,0.0,2025-07-23 10:46:28+00:00
126.0,73.0,1753267590000.0,0.0,1922.0,1922.0,0.0,2025-07-23 10:46:30+00:00
128.0,73.0,1753267591000.0,0.0,1923.0,1923.0,0.0,2025-07-23 10:46:31+00:00
129.0,73.0,1753267592000.0,0.0,1924.0,1924.0,0.0,2025-07-23 10:46:32+00:00
130.0,73.0,1753267593000.0,0.0,1925.0,1925.0,0.0,2025-07-23 10:46:33+00:00
129.0,73.0,1753267596000.0,0.0,1928.0,1928.0,0.0,2025-07-23 10:46:36+00:00
130.0,73.0,1753267602000.0,0.0,1934.0,1934.0,0.0,2025-07-23 10:46:42+00:00
129.0,73.0,1753267603000.0,0.0,1935.0,1935.0,0.0,2025-07-23 10:46:43+00:00
129.0,73.0,1753267604000.0,0.0,1936.0,1936.0,0.0,2025-07-23 10:46:44+00:00
128.0,73.0,1753267607000.0,0.0,1939.0,1939.0,0.0,2025-07-23 10:46:47+00:00
127.0,73.0,1753267609000.0,0.0,1941.0,1941.0,0.0,2025-07-23 10:46:49+00:00
126.0,73.0,1753267610000.0,0.0,1942.0,1942.0,0.0,2025-07-23 10:46:50+00:00
125.0,73.0,1753267611000.0,0.0,1943.0,1943.0,0.0,2025-07-23 10:46:51+00:00
123.0,73.0,1753267612000.0,0.0,1944.0,1944.0,0.0,2025-07-23 10:46:52+00:00
121.0,73.0,1753267613000.0,0.0,1945.0,1945.0,0.0,2025-07-23 10:46:53+00:00
120.0,73.0,1753267614000.0,0.0,1946.0,1946.0,0.0,2025-07-23 10:46:54+00:00
119.0,73.0,1753267615000.0,0.0,1947.0,1947.0,0.0,2025-07-23 10:46:55+00:00
118.0,73.0,1753267616000.0,0.0,1948.0,1948.0,0.0,2025-07-23 10:46:56+00:00
117.0,73.0,1753267617000.0,0.0,1949.0,1949.0,0.0,2025-07-23 10:46:57+00:00
116.0,73.0,1753267618000.0,0.0,1950.0,1950.0,0.0,2025-07-23 10:46:58+00:00
115.0,73.0,1753267619000.0,0.0,1951.0,1951.0,0.0,2025-07-23 10:46:59+00:00
114.0,73.0,1753267622000.0,0.0,1954.0,1954.0,0.0,2025-07-23 10:47:02+00:00
115.0,73.0,1753267627000.0,0.0,1959.0,1959.0,0.0,2025-07-23 10:47:07+00:00
116.0,73.0,1753267631000.0,0.0,1963.0,1963.0,0.0,2025-07-23 10:47:11+00:00
117.0,73.0,1753267633000.0,0.0,1965.0,1965.0,0.0,2025-07-23 10:47:13+00:00
119.0,73.0,1753267634000.0,0.0,1966.0,1966.0,0.0,2025-07-23 10:47:14+00:00
120.0,73.0,1753267638000.0,0.0,1970.0,1970.0,0.0,2025-07-23 10:47:18+00:00
121.0,73.0,1753267640000.0,0.0,1972.0,1972.0,0.0,2025-07-23 10:47:20+00:00
120.0,73.0,1753267643000.0,0.0,1975.0,1975.0,0.0,2025-07-23 10:47:23+00:00
122.0,73.0,1753267648000.0,0.0,1980.0,1980.0,0.0,2025-07-23 10:47:28+00:00
121.0,73.0,1753267649000.0,0.0,1981.0,1981.0,0.0,2025-07-23 10:47:29+00:00
120.0,73.0,1753267650000.0,0.0,1982.0,1982.0,0.0,2025-07-23 10:47:30+00:00
119.0,73.0,1753267653000.0,0.0,1985.0,1985.0,0.0,2025-07-23 10:47:33+00:00
118.0,73.0,1753267655000.0,0.0,1987.0,1987.0,0.0,2025-07-23 10:47:35+00:00
117.0,73.0,1753267657000.0,0.0,1989.0,1989.0,0.0,2025-07-23 10:47:37+00:00
116.0,73.0,1753267659000.0,0.0,1991.0,1991.0,0.0,2025-07-23 10:47:39+00:00
115.0,73.0,1753267660000.0,0.0,1992.0,1992.0,0.0,2025-07-23 10:47:40+00:00
119.0,73.0,1753267662000.0,0.0,1994.0,1994.0,0.0,2025-07-23 10:47:42+00:00
120.0,73.0,1753267663000.0,0.0,1995.0,1995.0,0.0,2025-07-23 10:47:43+00:00
134.0,73.0,1753267664000.0,0.0,1996.0,1996.0,0.0,2025-07-23 10:47:44+00:00
139.0,73.0,1753267665000.0,0.0,1997.0,1997.0,0.0,2025-07-23 10:47:45+00:00
141.0,73.0,1753267666000.0,0.0,1998.0,1998.0,0.0,2025-07-23 10:47:46+00:00
142.0,73.0,1753267667000.0,0.0,1999.0,1999.0,0.0,2025-07-23 10:47:47+00:00
144.0,73.0,1753267668000.0,0.0,2000.0,2000.0,0.0,2025-07-23 10:47:48+00:00
145.0,73.0,1753267669000.0,0.0,2001.0,2001.0,0.0,2025-07-23 10:47:49+00:00
144.0,73.0,1753267673000.0,0.0,2005.0,2005.0,0.0,2025-07-23 10:47:53+00:00
143.0,73.0,1753267676000.0,0.0,2008.0,2008.0,0.0,2025-07-23 10:47:56+00:00
144.0,73.0,1753267679000.0,0.0,2011.0,2011.0,0.0,2025-07-23 10:47:59+00:00
145.0,73.0,1753267680000.0,0.0,2012.0,2012.0,0.0,2025-07-23 10:48:00+00:00
146.0,73.0,1753267684000.0,0.0,2016.0,2016.0,0.0,2025-07-23 10:48:04+00:00
145.0,73.0,1753267687000.0,0.0,2019.0,2019.0,0.0,2025-07-23 10:48:07+00:00
144.0,73.0,1753267688000.0,0.0,2020.0,2020.0,0.0,2025-07-23 10:48:08+00:00
143.0,73.0,1753267690000.0,0.0,2022.0,2022.0,0.0,2025-07-23 10:48:10+00:00
142.0,73.0,1753267691000.0,0.0,2023.0,2023.0,0.0,2025-07-23 10:48:11+00:00
141.0,73.0,1753267692000.0,0.0,2024.0,2024.0,0.0,2025-07-23 10:48:12+00:00
140.0,73.0,1753267693000.0,0.0,2025.0,2025.0,0.0,2025-07-23 10:48:13+00:00
139.0,73.0,1753267694000.0,0.0,2026.0,2026.0,0.0,2025-07-23 10:48:14+00:00
138.0,73.0,1753267696000.0,0.0,2028.0,2028.0,0.0,2025-07-23 10:48:16+00:00
137.0,73.0,1753267698000.0,0.0,2030.0,2030.0,0.0,2025-07-23 10:48:18+00:00
138.0,73.0,1753267702000.0,0.0,2034.0,2034.0,0.0,2025-07-23 10:48:22+00:00
135.0,73.0,1753267705000.0,0.0,2037.0,2037.0,0.0,2025-07-23 10:48:25+00:00
132.0,73.0,1753267706000.0,0.0,2038.0,2038.0,0.0,2025-07-23 10:48:26+00:00
130.0,73.0,1753267707000.0,0.0,2039.0,2039.0,0.0,2025-07-23 10:48:27+00:00
129.0,73.0,1753267708000.0,0.0,2040.0,2040.0,0.0,2025-07-23 10:48:28+00:00
126.0,73.0,1753267709000.0,0.0,2041.0,2041.0,0.0,2025-07-23 10:48:29+00:00
127.0,73.0,1753267712000.0,0.0,2044.0,2044.0,0.0,2025-07-23 10:48:32+00:00
128.0,73.0,1753267713000.0,0.0,2045.0,2045.0,0.0,2025-07-23 10:48:33+00:00
129.0,73.0,1753267715000.0,0.0,2047.0,2047.0,0.0,2025-07-23 10:48:35+00:00
130.0,73.0,1753267716000.0,0.0,2048.0,2048.0,0.0,2025-07-23 10:48:36+00:00
129.0,73.0,1753267717000.0,0.0,2049.0,2049.0,0.0,2025-07-23 10:48:37+00:00
130.0,73.0,1753267720000.0,0.0,2052.0,2052.0,0.0,2025-07-23 10:48:40+00:00
131.0,73.0,1753267721000.0,0.0,2053.0,2053.0,0.0,2025-07-23 10:48:41+00:00
132.0,73.0,1753267723000.0,0.0,2055.0,2055.0,0.0,2025-07-23 10:48:43+00:00
134.0,73.0,1753267725000.0,0.0,2057.0,2057.0,0.0,2025-07-23 10:48:45+00:00
131.0,73.0,1753267729000.0,0.0,2061.0,2061.0,0.0,2025-07-23 10:48:49+00:00
130.0,73.0,1753267731000.0,0.0,2063.0,2063.0,0.0,2025-07-23 10:48:51+00:00
129.0,73.0,1753267733000.0,0.0,2065.0,2065.0,0.0,2025-07-23 10:48:53+00:00
128.0,73.0,1753267735000.0,0.0,2067.0,2067.0,0.0,2025-07-23 10:48:55+00:00
127.0,73.0,1753267736000.0,0.0,2068.0,2068.0,0.0,2025-07-23 10:48:56+00:00
126.0,73.0,1753267737000.0,0.0,2069.0,2069.0,0.0,2025-07-23 10:48:57+00:00
125.0,73.0,1753267739000.0,0.0,2071.0,2071.0,0.0,2025-07-23 10:48:59+00:00
124.0,73.0,1753267740000.0,0.0,2072.0,2072.0,0.0,2025-07-23 10:49:00+00:00
123.0,73.0,1753267741000.0,0.0,2073.0,2073.0,0.0,2025-07-23 10:49:01+00:00
122.0,73.0,1753267743000.0,0.0,2075.0,2075.0,0.0,2025-07-23 10:49:03+00:00
120.0,73.0,1753267744000.0,0.0,2076.0,2076.0,0.0,2025-07-23 10:49:04+00:00
116.0,73.0,1753267745000.0,0.0,2077.0,2077.0,0.0,2025-07-23 10:49:05+00:00
115.0,73.0,1753267746000.0,0.0,2078.0,2078.0,0.0,2025-07-23 10:49:06+00:00
114.0,73.0,1753267747000.0,0.0,2079.0,2079.0,0.0,2025-07-23 10:49:07+00:00
115.0,73.0,1753267750000.0,0.0,2082.0,2082.0,0.0,2025-07-23 10:49:10+00:00
116.0,73.0,1753267755000.0,0.0,2087.0,2087.0,0.0,2025-07-23 10:49:15+00:00
115.0,73.0,1753267756000.0,0.0,2088.0,2088.0,0.0,2025-07-23 10:49:16+00:00
116.0,73.0,1753267757000.0,0.0,2089.0,2089.0,0.0,2025-07-23 10:49:17+00:00
115.0,73.0,1753267759000.0,0.0,2091.0,2091.0,0.0,2025-07-23 10:49:19+00:00
116.0,73.0,1753267762000.0,0.0,2094.0,2094.0,0.0,2025-07-23 10:49:22+00:00
115.0,73.0,1753267763000.0,0.0,2095.0,2095.0,0.0,2025-07-23 10:49:23+00:00
116.0,73.0,1753267766000.0,0.0,2098.0,2098.0,0.0,2025-07-23 10:49:26+00:00
115.0,73.0,1753267767000.0,0.0,2099.0,2099.0,0.0,2025-07-23 10:49:27+00:00
116.0,73.0,1753267769000.0,0.0,2101.0,2101.0,0.0,2025-07-23 10:49:29+00:00
117.0,73.0,1753267770000.0,0.0,2102.0,2102.0,0.0,2025-07-23 10:49:30+00:00
118.0,73.0,1753267772000.0,0.0,2104.0,2104.0,0.0,2025-07-23 10:49:32+00:00
119.0,73.0,1753267773000.0,0.0,2105.0,2105.0,0.0,2025-07-23 10:49:33+00:00
118.0,73.0,1753267777000.0,0.0,2109.0,2109.0,0.0,2025-07-23 10:49:37+00:00
117.0,73.0,1753267778000.0,0.0,2110.0,2110.0,0.0,2025-07-23 10:49:38+00:00
116.0,73.0,1753267782000.0,0.0,2114.0,2114.0,0.0,2025-07-23 10:49:42+00:00
117.0,73.0,1753267786000.0,0.0,2118.0,2118.0,0.0,2025-07-23 10:49:46+00:00
118.0,73.0,1753267788000.0,0.0,2120.0,2120.0,0.0,2025-07-23 10:49:48+00:00
119.0,73.0,1753267789000.0,0.0,2121.0,2121.0,0.0,2025-07-23 10:49:49+00:00
120.0,73.0,1753267790000.0,0.0,2122.0,2122.0,0.0,2025-07-23 10:49:50+00:00
121.0,73.0,1753267791000.0,0.0,2123.0,2123.0,0.0,2025-07-23 10:49:51+00:00
122.0,73.0,1753267792000.0,0.0,2124.0,2124.0,0.0,2025-07-23 10:49:52+00:00
123.0,73.0,1753267793000.0,0.0,2125.0,2125.0,0.0,2025-07-23 10:49:53+00:00
125.0,73.0,1753267794000.0,0.0,2126.0,2126.0,0.0,2025-07-23 10:49:54+00:00
126.0,73.0,1753267796000.0,0.0,2128.0,2128.0,0.0,2025-07-23 10:49:56+00:00
127.0,73.0,1753267800000.0,0.0,2132.0,2132.0,0.0,2025-07-23 10:50:00+00:00
128.0,73.0,1753267803000.0,0.0,2135.0,2135.0,0.0,2025-07-23 10:50:03+00:00
129.0,73.0,1753267804000.0,0.0,2136.0,2136.0,0.0,2025-07-23 10:50:04+00:00
128.0,73.0,1753267806000.0,0.0,2138.0,2138.0,0.0,2025-07-23 10:50:06+00:00
127.0,73.0,1753267807000.0,0.0,2139.0,2139.0,0.0,2025-07-23 10:50:07+00:00
125.0,73.0,1753267808000.0,0.0,2140.0,2140.0,0.0,2025-07-23 10:50:08+00:00
124.0,73.0,1753267809000.0,0.0,2141.0,2141.0,0.0,2025-07-23 10:50:09+00:00
123.0,73.0,1753267811000.0,0.0,2143.0,2143.0,0.0,2025-07-23 10:50:11+00:00
122.0,73.0,1753267812000.0,0.0,2144.0,2144.0,0.0,2025-07-23 10:50:12+00:00
121.0,73.0,1753267813000.0,0.0,2145.0,2145.0,0.0,2025-07-23 10:50:13+00:00
119.0,73.0,1753267814000.0,0.0,2146.0,2146.0,0.0,2025-07-23 10:50:14+00:00
115.0,73.0,1753267815000.0,0.0,2147.0,2147.0,0.0,2025-07-23 10:50:15+00:00
113.0,73.0,1753267816000.0,0.0,2148.0,2148.0,0.0,2025-07-23 10:50:16+00:00
114.0,73.0,1753267823000.0,0.0,2155.0,2155.0,0.0,2025-07-23 10:50:23+00:00
115.0,73.0,1753267825000.0,0.0,2157.0,2157.0,0.0,2025-07-23 10:50:25+00:00
116.0,73.0,1753267826000.0,0.0,2158.0,2158.0,0.0,2025-07-23 10:50:26+00:00
117.0,73.0,1753267828000.0,0.0,2160.0,2160.0,0.0,2025-07-23 10:50:28+00:00
118.0,73.0,1753267829000.0,0.0,2161.0,2161.0,0.0,2025-07-23 10:50:29+00:00
120.0,73.0,1753267830000.0,0.0,2162.0,2162.0,0.0,2025-07-23 10:50:30+00:00
121.0,73.0,1753267831000.0,0.0,2163.0,2163.0,0.0,2025-07-23 10:50:31+00:00
122.0,73.0,1753267832000.0,0.0,2164.0,2164.0,0.0,2025-07-23 10:50:32+00:00
123.0,73.0,1753267834000.0,0.0,2166.0,2166.0,0.0,2025-07-23 10:50:34+00:00
122.0,73.0,1753267835000.0,0.0,2167.0,2167.0,0.0,2025-07-23 10:50:35+00:00
123.0,73.0,1753267836000.0,0.0,2168.0,2168.0,0.0,2025-07-23 10:50:36+00:00
122.0,73.0,1753267837000.0,0.0,2169.0,2169.0,0.0,2025-07-23 10:50:37+00:00
123.0,73.0,1753267838000.0,0.0,2170.0,2170.0,0.0,2025-07-23 10:50:38+00:00
122.0,73.0,1753267839000.0,0.0,2171.0,2171.0,0.0,2025-07-23 10:50:39+00:00
123.0,73.0,1753267841000.0,0.0,2173.0,2173.0,0.0,2025-07-23 10:50:41+00:00
125.0,73.0,1753267843000.0,0.0,2175.0,2175.0,0.0,2025-07-23 10:50:43+00:00
126.0,73.0,1753267845000.0,0.0,2177.0,2177.0,0.0,2025-07-23 10:50:45+00:00
125.0,73.0,1753267846000.0,0.0,2178.0,2178.0,0.0,2025-07-23 10:50:46+00:00
124.0,73.0,1753267847000.0,0.0,2179.0,2179.0,0.0,2025-07-23 10:50:47+00:00
123.0,73.0,1753267848000.0,0.0,2180.0,2180.0,0.0,2025-07-23 10:50:48+00:00
122.0,73.0,1753267849000.0,0.0,2181.0,2181.0,0.0,2025-07-23 10:50:49+00:00
121.0,73.0,1753267851000.0,0.0,2183.0,2183.0,0.0,2025-07-23 10:50:51+00:00
120.0,73.0,1753267853000.0,0.0,2185.0,2185.0,0.0,2025-07-23 10:50:53+00:00
121.0,73.0,1753267855000.0,0.0,2187.0,2187.0,0.0,2025-07-23 10:50:55+00:00
122.0,73.0,1753267856000.0,0.0,2188.0,2188.0,0.0,2025-07-23 10:50:56+00:00
121.0,73.0,1753267859000.0,0.0,2191.0,2191.0,0.0,2025-07-23 10:50:59+00:00
122.0,72.0,1753267860000.0,0.0,2192.0,2192.0,0.0,2025-07-23 10:51:00+00:00
121.0,72.0,1753267863000.0,0.0,2195.0,2195.0,0.0,2025-07-23 10:51:03+00:00
122.0,72.0,1753267864000.0,0.0,2196.0,2196.0,0.0,2025-07-23 10:51:04+00:00
121.0,72.0,1753267865000.0,0.0,2197.0,2197.0,0.0,2025-07-23 10:51:05+00:00
120.0,72.0,1753267866000.0,0.0,2198.0,2198.0,0.0,2025-07-23 10:51:06+00:00
119.0,72.0,1753267869000.0,0.0,2201.0,2201.0,0.0,2025-07-23 10:51:09+00:00
117.0,72.0,1753267870000.0,0.0,2202.0,2202.0,0.0,2025-07-23 10:51:10+00:00
122.0,72.0,1753267873000.0,0.0,2205.0,2205.0,0.0,2025-07-23 10:51:13+00:00
122.0,72.0,1753267874000.0,0.0,2206.0,2206.0,0.0,2025-07-23 10:51:14+00:00
123.0,72.0,1753267876000.0,0.0,2208.0,2208.0,0.0,2025-07-23 10:51:16+00:00
122.0,72.0,1753267880000.0,0.0,2212.0,2212.0,0.0,2025-07-23 10:51:20+00:00
123.0,72.0,1753267883000.0,0.0,2215.0,2215.0,0.0,2025-07-23 10:51:23+00:00
124.0,72.0,1753267885000.0,0.0,2217.0,2217.0,0.0,2025-07-23 10:51:25+00:00
125.0,72.0,1753267886000.0,0.0,2218.0,2218.0,0.0,2025-07-23 10:51:26+00:00
124.0,72.0,1753267888000.0,0.0,2220.0,2220.0,0.0,2025-07-23 10:51:28+00:00
121.0,72.0,1753267889000.0,0.0,2221.0,2221.0,0.0,2025-07-23 10:51:29+00:00
118.0,72.0,1753267890000.0,0.0,2222.0,2222.0,0.0,2025-07-23 10:51:30+00:00
115.0,72.0,1753267891000.0,0.0,2223.0,2223.0,0.0,2025-07-23 10:51:31+00:00
114.0,72.0,1753267892000.0,0.0,2224.0,2224.0,0.0,2025-07-23 10:51:32+00:00
113.0,72.0,1753267893000.0,0.0,2225.0,2225.0,0.0,2025-07-23 10:51:33+00:00
111.0,72.0,1753267894000.0,0.0,2226.0,2226.0,0.0,2025-07-23 10:51:34+00:00
112.0,72.0,1753267895000.0,0.0,2227.0,2227.0,0.0,2025-07-23 10:51:35+00:00
111.0,72.0,1753267899000.0,0.0,2231.0,2231.0,0.0,2025-07-23 10:51:39+00:00
110.0,72.0,1753267903000.0,0.0,2235.0,2235.0,0.0,2025-07-23 10:51:43+00:00
109.0,72.0,1753267904000.0,0.0,2236.0,2236.0,0.0,2025-07-23 10:51:44+00:00
108.0,72.0,1753267907000.0,0.0,2239.0,2239.0,0.0,2025-07-23 10:51:47+00:00
107.0,72.0,1753267909000.0,0.0,2241.0,2241.0,0.0,2025-07-23 10:51:49+00:00
106.0,72.0,1753267910000.0,0.0,2242.0,2242.0,0.0,2025-07-23 10:51:50+00:00
110.0,72.0,1753267914000.0,0.0,2246.0,2246.0,0.0,2025-07-23 10:51:54+00:00
111.0,72.0,1753267916000.0,0.0,2248.0,2248.0,0.0,2025-07-23 10:51:56+00:00
110.0,72.0,1753267917000.0,0.0,2249.0,2249.0,0.0,2025-07-23 10:51:57+00:00
109.0,72.0,1753267918000.0,0.0,2250.0,2250.0,0.0,2025-07-23 10:51:58+00:00
110.0,72.0,1753267920000.0,0.0,2252.0,2252.0,0.0,2025-07-23 10:52:00+00:00
111.0,72.0,1753267921000.0,0.0,2253.0,2253.0,0.0,2025-07-23 10:52:01+00:00
110.0,72.0,1753267922000.0,0.0,2254.0,2254.0,0.0,2025-07-23 10:52:02+00:00
109.0,72.0,1753267926000.0,0.0,2258.0,2258.0,0.0,2025-07-23 10:52:06+00:00
105.0,72.0,1753267927000.0,0.0,2259.0,2259.0,0.0,2025-07-23 10:52:07+00:00
103.0,72.0,1753267928000.0,0.0,2260.0,2260.0,0.0,2025-07-23 10:52:08+00:00
102.0,72.0,1753267929000.0,0.0,2261.0,2261.0,0.0,2025-07-23 10:52:09+00:00
98.0,72.0,1753267930000.0,0.0,2262.0,2262.0,0.0,2025-07-23 10:52:10+00:00
97.0,72.0,1753267931000.0,0.0,2263.0,2263.0,0.0,2025-07-23 10:52:11+00:00
96.0,72.0,1753267932000.0,0.0,2264.0,2264.0,0.0,2025-07-23 10:52:12+00:00
99.0,72.0,1753267937000.0,0.0,2269.0,2269.0,0.0,2025-07-23 10:52:17+00:00
100.0,72.0,1753267938000.0,0.0,2270.0,2270.0,0.0,2025-07-23 10:52:18+00:00
99.0,72.0,1753267941000.0,0.0,2273.0,2273.0,0.0,2025-07-23 10:52:21+00:00
100.0,72.0,1753267946000.0,0.0,2278.0,2278.0,0.0,2025-07-23 10:52:26+00:00
102.0,72.0,1753267947000.0,0.0,2279.0,2279.0,0.0,2025-07-23 10:52:27+00:00
103.0,72.0,1753267948000.0,0.0,2280.0,2280.0,0.0,2025-07-23 10:52:28+00:00
102.0,72.0,1753267950000.0,0.0,2282.0,2282.0,0.0,2025-07-23 10:52:30+00:00
101.0,72.0,1753267951000.0,0.0,2283.0,2283.0,0.0,2025-07-23 10:52:31+00:00
100.0,72.0,1753267953000.0,0.0,2285.0,2285.0,0.0,2025-07-23 10:52:33+00:00
101.0,72.0,1753267954000.0,0.0,2286.0,2286.0,0.0,2025-07-23 10:52:34+00:00
102.0,72.0,1753267955000.0,0.0,2287.0,2287.0,0.0,2025-07-23 10:52:35+00:00
103.0,72.0,1753267956000.0,0.0,2288.0,2288.0,0.0,2025-07-23 10:52:36+00:00
104.0,72.0,1753267957000.0,0.0,2289.0,2289.0,0.0,2025-07-23 10:52:37+00:00
105.0,72.0,1753267960000.0,0.0,2292.0,2292.0,0.0,2025-07-23 10:52:40+00:00
106.0,72.0,1753267962000.0,0.0,2294.0,2294.0,0.0,2025-07-23 10:52:42+00:00
107.0,72.0,1753267963000.0,0.0,2295.0,2295.0,0.0,2025-07-23 10:52:43+00:00
108.0,72.0,1753267966000.0,0.0,2298.0,2298.0,0.0,2025-07-23 10:52:46+00:00
109.0,72.0,1753267969000.0,0.0,2301.0,2301.0,0.0,2025-07-23 10:52:49+00:00
108.0,72.0,1753267974000.0,0.0,2306.0,2306.0,0.0,2025-07-23 10:52:54+00:00
109.0,72.0,1753267977000.0,0.0,2309.0,2309.0,0.0,2025-07-23 10:52:57+00:00
111.0,72.0,1753267978000.0,0.0,2310.0,2310.0,0.0,2025-07-23 10:52:58+00:00
114.0,72.0,1753267979000.0,0.0,2311.0,2311.0,0.0,2025-07-23 10:52:59+00:00
116.0,72.0,1753267980000.0,0.0,2312.0,2312.0,0.0,2025-07-23 10:53:00+00:00
117.0,72.0,1753267981000.0,0.0,2313.0,2313.0,0.0,2025-07-23 10:53:01+00:00
118.0,72.0,1753267982000.0,0.0,2314.0,2314.0,0.0,2025-07-23 10:53:02+00:00
119.0,72.0,1753267985000.0,0.0,2317.0,2317.0,0.0,2025-07-23 10:53:05+00:00
120.0,72.0,1753267988000.0,0.0,2320.0,2320.0,0.0,2025-07-23 10:53:08+00:00
121.0,72.0,1753267990000.0,0.0,2322.0,2322.0,0.0,2025-07-23 10:53:10+00:00
122.0,72.0,1753267991000.0,0.0,2323.0,2323.0,0.0,2025-07-23 10:53:11+00:00
125.0,72.0,1753267997000.0,0.0,2329.0,2329.0,0.0,2025-07-23 10:53:17+00:00
130.0,72.0,1753267998000.0,0.0,2330.0,2330.0,0.0,2025-07-23 10:53:18+00:00
129.0,72.0,1753267999000.0,0.0,2331.0,2331.0,0.0,2025-07-23 10:53:19+00:00
128.0,72.0,1753268001000.0,0.0,2333.0,2333.0,0.0,2025-07-23 10:53:21+00:00
129.0,72.0,1753268003000.0,0.0,2335.0,2335.0,0.0,2025-07-23 10:53:23+00:00
130.0,72.0,1753268005000.0,0.0,2337.0,2337.0,0.0,2025-07-23 10:53:25+00:00
129.0,72.0,1753268006000.0,0.0,2338.0,2338.0,0.0,2025-07-23 10:53:26+00:00
128.0,72.0,1753268009000.0,0.0,2341.0,2341.0,0.0,2025-07-23 10:53:29+00:00
127.0,72.0,1753268010000.0,0.0,2342.0,2342.0,0.0,2025-07-23 10:53:30+00:00
128.0,72.0,1753268014000.0,0.0,2346.0,2346.0,0.0,2025-07-23 10:53:34+00:00
129.0,72.0,1753268015000.0,0.0,2347.0,2347.0,0.0,2025-07-23 10:53:35+00:00
130.0,72.0,1753268016000.0,0.0,2348.0,2348.0,0.0,2025-07-23 10:53:36+00:00
131.0,72.0,1753268020000.0,0.0,2352.0,2352.0,0.0,2025-07-23 10:53:40+00:00
132.0,72.0,1753268024000.0,0.0,2356.0,2356.0,0.0,2025-07-23 10:53:44+00:00
